gene_symbol,hpi_0,hpi_0_5,hpi_2,hpi_6,hpi_18,significant_hpi_6
KIAA1244,14.1717923969931,14.4291775984728,10.5253683784863,41.9648279715535,114.633017093885,TRUE
CLK4,83.608574559584,79.3317383139996,142.846989197087,311.831023911076,379.876358140812,TRUE
ARRDC3,83.608574559584,58.8624983905525,237.273563948347,483.048666651238,811.547564497185,TRUE
PFKFB4,19.6392870380063,10.9343858253106,8.04040443632226,57.8393037990236,145.838025960667,TRUE
COL7A1,20.1860353170197,36.3962466895988,40.3444257883252,61.2409777072178,104.231366775143,TRUE
HES1,56.2712959554448,34.3992450696168,189.439049861072,189.370724660243,218.649875267021,TRUE
DNAJC27,10.8912771887783,12.4321565950035,13.0103129968973,40.8309370678051,57.4242399629891,TRUE
HSPE1,390.879458571659,434.29816255353,644.798760914047,1327.79796879034,671.124385282943,TRUE
ACTL8,14.1717923969931,10.4351276181976,33.5109134342004,51.0359564335241,15.8206797071766,TRUE
PTCH2,5.97042870004762,6.94029022971442,8.04040443632226,22.6886929221856,62.624987895832,TRUE
F3,87.4357929076418,97.3047259957019,173.287135725006,327.705507283756,515.098643705278,TRUE
MSANTD2,39.3221741377143,43.8849999147768,52.768986722931,117.935552481582,88.6289209244139,TRUE
HSPH1,886.230709617554,1046.87731209203,2013.36278163139,7978.07268800426,4675.78590600892,TRUE
EGR1,359.168230267098,511.182587606568,354.064322984403,2028.54302848311,13699.2766934586,TRUE
CRY2,57.3647873392094,52.8714998852775,81.3454626001627,179.165699876332,151.03886661954,TRUE
PILRB,182.02274465577,186.171149858032,277.032120502934,515.931525294841,728.333827712044,TRUE
FLRT1,4.87687618791312,6.94029022971442,6.79790951959197,23.8225821905333,62.624987895832,TRUE
WNK4,8.15749085231033,13.4306678889075,10.5253683784863,44.2326098972925,125.034678655622,TRUE
ZNF484,13.0782895766548,15.9269398010442,18.6014058136221,45.3665009134507,73.0265305585394,TRUE
ZNF337,14.7185431684175,20.4202149309715,21.08632842511,46.5003919617142,78.2273191638699,TRUE
POMT1,26.7470054894679,29.4067389517059,38.4807409694746,167.826783501201,223.850726109976,TRUE
CCDC62,10.8912771887783,14.4291775984728,9.28288969388255,63.5087603799319,57.4242399629891,TRUE
AOC3,16.3587934100226,8.43808572875656,19.8438675075502,70.3121086640951,125.034678655622,TRUE
KIAA0664L3,13.0782895766548,8.43808572875656,13.6315472847274,39.6970462079059,41.8221574982693,TRUE
PDZD2,3.78329853829677,5.44247407105259,3.69158373671004,29.4920312594228,26.2206361717976,TRUE
FST,7.063965120222,5.94174916275404,11.1466058826923,20.4209151656614,31.4210316057832,TRUE
CGA,9.7977662665417,22.9164740874938,28.5410831416416,37.4292646353383,1,TRUE
TEC,36.5884433431094,51.8730000370378,38.4807409694746,109.998311434811,135.436348891768,TRUE
FBXL8,7.063965120222,11.4336433398254,8.04040443632226,21.5548039006238,41.8221574982693,TRUE
SLC9A5,5.97042870004762,6.94029022971442,12.3890780665321,23.8225821905333,57.4242399629891,TRUE
CHRND,22.3730270358397,17.9239527041673,30.4047699081097,87.3204806023531,47.0228160862987,TRUE
DOCK10,33.3079654887654,35.39774592895,24.1924780807749,117.935552481582,67.8257526020168,TRUE
MAPK8IP3,63.3789894805524,60.3602478820799,63.3298597291591,189.370724660243,463.090068546257,TRUE
SLCO1C1,7.61072908033152,6.94029022971442,4.93413639868277,26.0903613420454,21.0204552697655,TRUE
DNAJA4,5.42365491344676,8.9373478248638,7.41915844656427,23.8225821905333,21.0204552697655,TRUE
RNF165,11.4380313133784,12.9314124610724,16.1164794150601,55.5715212703162,119.833846650613,TRUE
ECM1,7.61072908033152,4.44391132020324,11.1466058826923,21.5548039006238,10.6218116876805,TRUE
CTSK,4.87687618791312,9.93586862575569,6.17665692105884,23.8225821905333,41.8221574982693,TRUE
PPFIA4,6.51719851972663,8.43808572875656,6.79790951959197,31.759811803388,431.884925450657,TRUE
MYH15,15.812043641239,9.43660873823229,21.7075586328365,52.1698476121812,31.4210316057832,TRUE
FAM217A,7.61072908033152,12.4321565950035,11.1466058826923,27.2242511751919,52.223513694957,TRUE
ZNF92,58.4582786945365,61.3587475172286,98.1186076331528,180.299591516973,275.85925190694,TRUE
ACRC,21.2795314352414,24.9134797981996,35.3745990219944,80.5171316607038,36.6215539548407,TRUE
NR6A1,40.9624123468631,40.3902488884429,35.9958274766535,147.416734201087,333.068654266788,TRUE
BAG3,519.911352391325,535.645813710834,644.177533485255,2112.45101299105,1841.31764105031,TRUE
SPON1,6.51719851972663,3.94462178843697,11.7678423995453,19.2870267661473,26.2206361717976,TRUE
DGKE,110.399101257856,97.3047259957019,134.771031753034,314.098807248873,509.897786030518,TRUE
TTC18,3.78329853829677,6.44102103341228,8.04040443632226,32.8937022186176,47.0228160862987,TRUE
C1orf51,3.78329853829677,1.44813192260153,1.82765314790165,28.3581411530984,31.4210316057832,TRUE
ATAD3B,81.4215925961515,78.3332389265862,144.710671669787,241.52974069885,327.867798796871,TRUE
IL6R,23.4665221884298,21.9179707291469,28.5410831416416,77.1154572657695,177.043086197059,TRUE
WDR90,126.801463158367,94.3092281901882,137.877169244099,375.328957496746,463.090068546257,TRUE
PKDCC,43.1493963600658,31.9029924304616,109.300703552133,170.094566771407,291.461814271024,TRUE
SPRY1,27.8404993409798,37.8939976621954,27.9198540899019,104.328853612197,140.637186666119,TRUE
HSPA4L,278.796668339862,293.010549169085,319.896813921109,816.412820390843,551.504648258882,TRUE
MST1R,25.1067642008409,19.4217104716732,26.0561664830044,79.3832401895462,125.034678655622,TRUE
LEAP2,8.15749085231033,2.94602120826192,3.69158373671004,27.2242511751919,73.0265305585394,TRUE
MICALL2,20.7327834457324,29.4067389517059,29.7835410467979,104.328853612197,156.239708507467,TRUE
MSS51,11.9847846956061,11.9329002405815,11.7678423995453,65.7765431000129,62.624987895832,TRUE
ENGASE,89.0760293111756,70.3452434523907,75.7544138129429,274.412598903924,463.090068546257,TRUE
SERTAD3,9.7977662665417,10.9343858253106,16.1164794150601,31.759811803388,78.2273191638699,TRUE
NFKBID,5.42365491344676,6.94029022971442,13.6315472847274,23.8225821905333,36.6215539548407,TRUE
ANGPTL4,35.4949508456794,30.4052404567963,48.4203911100076,104.328853612197,83.4281164553273,TRUE
C11orf84,53.5375673603585,38.892498208194,63.3298597291591,185.969049727874,197.846476291194,TRUE
STIP1,938.718259191164,995.454612647516,1386.54430879625,2764.43873050044,2418.61300745345,TRUE
SLC16A4,11.4380313133784,9.43660873823229,14.2527810088151,32.8937022186176,73.0265305585394,TRUE
NPIPL3,51.8973301006255,61.8579973274125,69.5421370173819,158.75565044757,255.055838337471,TRUE
TM4SF1,5032.74711646584,6798.73089613617,15091.4425444668,16315.5782319956,25692.4581211683,TRUE
OTUD3,184.209726033144,181.178654431337,253.425477598526,749.513211234241,1498.06094047917,TRUE
FOS,166.167129551277,363.903980872581,291.320351676829,568.090542491456,2704.66026271198,TRUE
ZNF160,55.724550252383,54.8684994923277,95.0124697842027,239.261957380405,478.692640699186,TRUE
ARNT2,2.68968268844797,8.9373478248638,13.0103129968973,38.5631553956632,57.4242399629891,TRUE
TRIB1,56.2712959554448,85.8219841236688,103.70965565313,212.048557637734,317.466088227358,TRUE
TNFRSF10D,4.33009126235446,12.4321565950035,9.28288969388255,34.027592716847,52.223513694957,TRUE
GCSAM,5.97042870004762,10.9343858253106,4.31286527007277,17.0192512313355,62.624987895832,TRUE
ZNF519,13.6250412156227,9.93586862575569,19.2226367666392,39.6970462079059,57.4242399629891,TRUE
CLK2,145.937551278,156.216176967639,244.72829333495,655.400201788376,494.295213204706,TRUE
JUN,212.093738322207,250.574339629407,360.897824782092,619.115668044897,30045.5773129429,TRUE
ALS2CL,14.1717923969931,21.4187189046172,14.2527810088151,44.2326098972925,36.6215539548407,TRUE
ZNF852,5.97042870004762,4.44391132020324,5.55539966335627,19.2870267661473,47.0228160862987,TRUE
TMEM86B,5.97042870004762,7.43955718843485,8.6616480435825,35.1614832901867,10.6218116876805,TRUE
C7orf53,7.61072908033152,7.93882226027273,3.69158373671004,32.8937022186176,67.8257526020168,TRUE
HSP90AA6P,22.3730270358397,24.9134797981996,43.4505666767492,85.0526976014014,26.2206361717976,TRUE
ZNF708,7.61072908033152,9.43660873823229,17.3589431845097,21.5548039006238,21.0204552697655,TRUE
HSP90AB3P,7.063965120222,11.4336433398254,18.6014058136221,20.4209151656614,1,TRUE
PI4KAP2,6.51719851972663,8.43808572875656,11.1466058826923,21.5548039006238,47.0228160862987,TRUE
ACTG1,3446.09223672011,3753.3088968057,7695.1088161746,9758.28263006664,4368.93521145989,TRUE
SEPT5,8.15749085231033,7.93882226027273,8.6616480435825,28.3581411530984,10.6218116876805,TRUE
ZBTB37,6.51719851972663,7.43955718843485,14.2527810088151,26.0903613420454,31.4210316057832,TRUE
ENSG00000185864_protein_coding,51.3505843286539,52.3722499650584,60.8449486425335,150.818409065876,255.055838337471,TRUE
ZNF267,9.7977662665417,12.9314124610724,26.0561664830044,51.0359564335241,62.624987895832,TRUE
CCDC84,92.9032475201977,103.295721476052,127.316301702521,361.72225742336,733.53468618668,TRUE
HIST1H2BG,2.68968268844797,8.43808572875656,9.28288969388255,78.2493487244792,93.8297313926769,TRUE
ENO4,6.51719851972663,8.43808572875656,8.04040443632226,21.5548039006238,67.8257526020168,TRUE
ZDHHC11,50.2570927548159,75.3377407059576,133.528576751898,219.98579921288,327.867798796871,TRUE
ZNF567,17.9990411690268,18.9224580371076,40.3444257883252,58.9731950872806,93.8297313926769,TRUE
UBE2Q2P1,5.97042870004762,10.4351276181976,10.5253683784863,18.1531387626759,78.2273191638699,TRUE
IL1RAP,401.267619549931,473.738874139688,873.410454392998,1198.53431704253,421.483211492603,TRUE
HIST1H4C,7.61072908033152,2.94602120826192,3.07028853412098,35.1614832901867,244.654133040483,TRUE
ZNF607,5.42365491344676,5.44247407105259,3.07028853412098,23.8225821905333,26.2206361717976,TRUE
ZNF192,45.8831260095563,43.8849999147768,57.7388096187867,132.676143228778,286.260959963998,TRUE
ZNF280B,13.6250412156227,8.9373478248638,16.1164794150601,55.5715212703162,47.0228160862987,TRUE
HIST1H4E,3.23649616092279,1.9474006183627,6.17665692105884,132.676143228778,348.671221351098,TRUE
DDX39B,315.428604846252,360.908483770735,483.900856576026,960.417063892053,3162.3358724384,TRUE
RYR3,10.3445222155757,7.43955718843485,10.5253683784863,48.7681741457092,99.0305469261599,TRUE
AGAP6,26.2002584655674,28.9074881366686,35.3745990219944,102.061070501455,130.235512818164,TRUE
HSPA1B,250.365911453446,301.497791031335,959.139839338264,2791.65213088481,2964.7032226221,TRUE
HSPA1A,135.002643863594,150.724431834494,508.128726386923,2774.64375564457,2044.15114749952,TRUE
MICA,51.3505843286539,60.8594977021576,56.4963539516656,166.69289186707,125.034678655622,TRUE
HSP90AB2P,107.665374194901,175.187659893375,288.8354419102,351.517232374455,182.243932722599,TRUE
RBM12B-AS1,5.97042870004762,3.44532536151554,13.0103129968973,17.0192512313355,109.432190330864,TRUE
CCDC19,3.78329853829677,2.44671023069402,16.1164794150601,27.2242511751919,21.0204552697655,TRUE
DNASE1,20.1860353170197,18.9224580371076,20.4650980548929,70.3121086640951,145.838025960667,TRUE
ENSG00000214776_pseudogene,7.61072908033152,7.93882226027273,5.55539966335627,22.6886929221856,31.4210316057832,TRUE
MIR17HG,44.2428882652367,65.8519956461105,104.952110751576,131.542251623887,218.649875267021,TRUE
TATDN2P2,7.61072908033152,5.44247407105259,17.9801746275219,32.8937022186176,36.6215539548407,TRUE
ENSG00000224411_pseudogene,82.5150835827063,77.833989229346,177.014500542942,266.475357254736,151.03886661954,TRUE
ENSG00000224660_lincRNA,21.2795314352414,20.4202149309715,33.5109134342004,74.8476743685686,83.4281164553273,TRUE
RUSC1-AS1,16.3587934100226,16.4261933464108,17.9801746275219,55.5715212703162,104.231366775143,TRUE
ENSG00000226210_pseudogene,21.8262792955795,29.9059897244077,34.1321420027587,66.910434476324,36.6215539548407,TRUE
ENSG00000230551_processed_transcript,81.4215925961515,78.3332389265862,137.877169244099,275.546490568708,951.970749762947,TRUE
ENSG00000230913_pseudogene,10.8912771887783,15.4276860103841,31.6472274656734,34.027592716847,10.6218116876805,TRUE
ENSG00000230916_pseudogene,9.25100918809188,10.4351276181976,16.1164794150601,27.2242511751919,135.436348891768,TRUE
NPM1P9,15.2652935711837,24.9134797981996,25.4349371123292,44.2326098972925,67.8257526020168,TRUE
ENSG00000231466_pseudogene,11.4380313133784,11.9329002405815,11.1466058826923,37.4292646353383,73.0265305585394,TRUE
ENSG00000232015_pseudogene,15.812043641239,24.4142284839144,26.677395765687,48.7681741457092,31.4210316057832,TRUE
ENSG00000232593_lincRNA,16.9055429051479,18.4232054519055,36.6170558971075,57.8393037990236,26.2206361717976,TRUE
ENSG00000234170_lincRNA,4.87687618791312,7.93882226027273,9.28288969388255,21.5548039006238,15.8206797071766,TRUE
ENSG00000234747_antisense,9.25100918809188,7.93882226027273,17.9801746275219,45.3665009134507,21.0204552697655,TRUE
MIR600HG,33.3079654887654,27.4097354151899,40.9656540108071,100.927178950357,177.043086197059,TRUE
ENSG00000238266_lincRNA,9.25100918809188,17.9239527041673,21.7075586328365,44.2326098972925,187.444779950173,TRUE
PSMD6-AS2,8.15749085231033,7.43955718843485,8.6616480435825,81.6510231377,145.838025960667,TRUE
ENSG00000240399_pseudogene,7.063965120222,4.44391132020324,21.7075586328365,26.0903613420454,36.6215539548407,TRUE
TPM3P9,9.7977662665417,8.43808572875656,19.8438675075502,56.7054125263868,88.6289209244139,TRUE
ENSG00000241478_pseudogene,14.7185431684175,24.9134797981996,22.3287886911407,41.9648279715535,10.6218116876805,TRUE
ENSG00000242588_pseudogene,13.0782895766548,13.4306678889075,35.3745990219944,41.9648279715535,130.235512818164,TRUE
NME1-NME2,4.87687618791312,11.4336433398254,9.90412971842931,23.8225821905333,67.8257526020168,TRUE
ENSG00000246451_processed_transcript,7.61072908033152,9.93586862575569,13.0103129968973,38.5631553956632,78.2273191638699,TRUE
UBAP1L,11.4380313133784,8.9373478248638,21.7075586328365,40.8309370678051,78.2273191638699,TRUE
ENSG00000247982_lincRNA,6.51719851972663,5.44247407105259,7.41915844656427,24.9564716728937,10.6218116876805,TRUE
SCARNA9,8.15749085231033,7.43955718843485,14.2527810088151,32.8937022186176,125.034678655622,TRUE
ENSG00000255248_processed_transcript,9.25100918809188,8.9373478248638,38.4807409694746,46.5003919617142,78.2273191638699,TRUE
ENSG00000256356_pseudogene,5.97042870004762,12.4321565950035,19.8438675075502,29.4920312594228,5.4256168370022,TRUE
ENSG00000256967_antisense,7.063965120222,5.94174916275404,11.7678423995453,27.2242511751919,36.6215539548407,TRUE
MC1R,17.4522921509648,23.9149770970665,32.8896848234494,71.4460000780877,135.436348891768,TRUE
ENSG00000259583_antisense,7.063965120222,5.94174916275404,20.4650980548929,40.8309370678051,47.0228160862987,TRUE
ENSG00000259820_lincRNA,23.4665221884298,21.9179707291469,70.7845924117997,98.6593958571941,156.239708507467,TRUE
ENSG00000260121_antisense,7.61072908033152,8.9373478248638,15.4952470216286,48.7681741457092,21.0204552697655,TRUE
ENSG00000260266_pseudogene,6.51719851972663,9.93586862575569,21.7075586328365,19.2870267661473,36.6215539548407,TRUE
ENSG00000260884_processed_transcript,9.7977662665417,3.94462178843697,10.5253683784863,29.4920312594228,93.8297313926769,TRUE
ENSG00000261050_sense_overlapping,8.70425079324966,9.43660873823229,8.6616480435825,26.0903613420454,36.6215539548407,TRUE
ENSG00000261326_lincRNA,8.15749085231033,1.44813192260153,12.3890780665321,24.9564716728937,10.6218116876805,TRUE
ENSG00000261584_lincRNA,9.25100918809188,8.43808572875656,10.5253683784863,34.027592716847,47.0228160862987,TRUE
ENSG00000262194_lincRNA,17.9990411690268,23.4157256332016,19.2226367666392,57.8393037990236,78.2273191638699,TRUE
ENSG00000263013_sense_intronic,5.97042870004762,11.9329002405815,27.9198540899019,37.4292646353383,62.624987895832,TRUE
ENSG00000263235_sense_overlapping,3.23649616092279,6.44102103341228,6.79790951959197,41.9648279715535,99.0305469261599,TRUE
ENSG00000267519_lincRNA,31.1209795666002,24.4142284839144,65.8147707123957,94.1238297100319,785.543271496942,TRUE
ENSG00000267523_antisense,5.97042870004762,5.44247407105259,6.79790951959197,29.4920312594228,36.6215539548407,TRUE
ENSG00000267769_antisense,6.51719851972663,6.44102103341228,11.7678423995453,19.2870267661473,67.8257526020168,TRUE
TSPAN6,316.522095484794,303.994038635489,303.74490049416,260.805898938751,73.0265305585394,FALSE
DPM1,519.364607080079,521.66682736795,569.630241978358,483.048666651238,338.269509852578,FALSE
SCYL3,48.0701094782032,41.8879994177275,35.3745990219944,41.9648279715535,21.0204552697655,FALSE
C1orf112,132.268916977019,138.742442304321,117.997888972606,240.395849039516,135.436348891768,FALSE
CFH,32.2144726053452,38.3932479449145,33.5109134342004,20.4209151656614,10.6218116876805,FALSE
FUCA2,335.111436314605,375.885969271444,424.263023090474,539.743250531626,307.064378193276,FALSE
GCLC,395.80016640448,443.783903322064,541.675007631707,519.333200328088,400.67978428209,FALSE
NFYA,226.855862310964,245.581844358735,300.638763292201,259.672007276069,182.243932722599,FALSE
STPG1,60.0985156775563,46.8805002739361,34.7533705313365,9.08206548155595,21.0204552697655,FALSE
NIPAL3,23.4665221884298,24.4142284839144,30.4047699081097,27.2242511751919,1,FALSE
LAS1L,550.529089806153,457.26364019542,685.17854377278,866.304054351416,1003.97933792551,FALSE
SEMA3F,116.960046108484,119.271708748828,131.664894244912,153.086192313589,26.2206361717976,FALSE
ANKIB1,270.595488489148,255.566834892669,275.789665616357,336.77664064749,301.863523394257,FALSE
CYP51A1,9.25100918809188,7.43955718843485,12.3890780665321,18.1531387626759,1,FALSE
KRIT1,178.742272582797,153.719929184644,208.075873657992,299.358215560742,171.842240436885,FALSE
RAD52,75.4073919785066,61.3587475172286,35.9958274766535,46.5003919617142,104.231366775143,FALSE
MYH16,4.33009126235446,4.44391132020324,3.69158373671004,1,5.4256168370022,FALSE
BAD,13.6250412156227,9.43660873823229,13.6315472847274,6.81431969960894,5.4256168370022,FALSE
LAP3,448.83446183304,418.821427604159,554.099556232689,566.956650812849,187.444779950173,FALSE
HECW1,4.87687618791312,7.43955718843485,7.41915844656427,5.6804565938339,5.4256168370022,FALSE
MAD1L1,177.648781889896,172.691412160227,161.483813721236,174.630133319236,182.243932722599,FALSE
LASP1,837.023631875528,778.780325499188,926.836013131878,698.488085623325,426.684068444017,FALSE
SNX11,130.081935457112,113.280713620464,102.467200548727,56.7054125263868,57.4242399629891,FALSE
M6PR,315.975350165545,361.906982804782,360.897824782092,377.596740843156,192.645627823245,FALSE
KLHL13,299.572990566537,299.001543426116,377.049738105252,379.864524189797,203.047325308556,FALSE
CYP26B1,125.161227000017,132.252197874956,147.816809113347,86.1865890994936,78.2273191638699,FALSE
DBNDD1,22.3730270358397,32.9014935764719,19.8438675075502,14.7514780008202,21.0204552697655,FALSE
ALS2,139.92335222477,150.225182274972,165.832406053569,119.069444067634,62.624987895832,FALSE
CASP10,59.0050243620232,62.3572471328252,36.6170558971075,28.3581411530984,31.4210316057832,FALSE
CFLAR,126.801463158367,142.736438839176,83.2091454712863,81.6510231377,125.034678655622,FALSE
TFPI,267.861761868812,310.983531921672,476.446127399031,640.659609953613,265.457544664996,FALSE
C2orf56,68.8464454078199,67.8489947071904,86.9365111376952,74.8476743685686,83.4281164553273,FALSE
RBM5,134.455898487423,97.8039756254836,151.544174028601,310.69713224233,801.145847271806,FALSE
MTMR7,11.4380313133784,14.4291775984728,7.41915844656427,13.6175925915457,26.2206361717976,FALSE
SLC7A2,222.481899657453,258.562332047248,234.167426698674,369.659499131755,437.085782510555,FALSE
ARF5,635.274612882657,638.990462586113,679.587496916836,687.149168823272,353.872077254248,FALSE
SARM1,9.25100918809188,5.44247407105259,8.6616480435825,1.14520992460457,10.6218116876805,FALSE
POLDIP2,759.385798063996,782.77432157895,759.725835148368,522.734875361535,109.432190330864,FALSE
PLXND1,430.791866500248,389.365706205051,305.608582814611,382.132307536664,359.072933254064,FALSE
AK2,1828.81961942309,1927.05419579676,1849.35874119936,1453.65994550893,1544.86867211565,FALSE
FKBP4,1523.18899281992,1584.06978350772,1674.79383450659,2983.27982526029,2345.80097897802,FALSE
KDM1A,529.206022681017,495.206603200751,521.174502430642,824.350062156608,795.944988671592,FALSE
RBM6,804.76565867882,843.183512267535,798.241935669457,1121.42968267742,1570.87296751077,FALSE
CAMKK1,206.079539630962,171.193663517651,108.058248472965,166.69289186707,265.457544664996,FALSE
RECQL,922.315899951211,859.159496576807,1159.17507074814,1230.28328413657,431.884925450657,FALSE
CCDC132,278.249923016944,246.081093886149,266.471253956489,434.291324568872,307.064378193276,FALSE
HSPB6,3.23649616092279,0.451879948421009,1.20638564788369,1,5.4256168370022,FALSE
ARHGAP33,12.5315374248102,9.43660873823229,8.6616480435825,11.3498253161695,5.4256168370022,FALSE
NDUFAB1,776.334902633347,774.287079909266,933.048287402765,1047.72672336737,598.312370219309,FALSE
PDK4,552.716071049014,832.699272563494,1469.7887839046,1064.73509859183,249.85498555215,FALSE
ZMYND10,0.504048721967425,3.44532536151554,4.31286527007277,4.54660527046821,10.6218116876805,FALSE
SLC25A13,536.860457035188,527.158572003398,632.374212336985,607.776751252703,213.449024831696,FALSE
ST7,112.039337483295,129.256700418262,124.210164148213,179.165699876332,114.633017093885,FALSE
CDC27,527.019041436633,487.218610994196,456.566849582418,625.919018120846,775.141554357813,FALSE
HCCS,537.953947657066,515.176583706585,626.161938047461,583.965025993692,525.50035914815,FALSE
DVL2,211.000247652422,200.649386498408,154.029083962411,241.52974069885,260.256691380107,FALSE
UPF1,684.48169073388,535.146564198694,682.072406630642,828.885628880025,733.53468618668,FALSE
SKAP2,441.1800274516,427.308669352379,540.43255277138,317.500482256315,125.034678655622,FALSE
SLC25A5,964.415288664069,1051.37055767402,1212.60062942564,1196.26653367872,478.692640699186,FALSE
CCDC109B,65.0192263086521,63.8549965215387,54.0114425063167,54.4376300318357,31.4210316057832,FALSE
HOXA11,112.039337483295,113.779963218614,111.164386161384,85.0526976014014,249.85498555215,FALSE
POLR2J,59.0050243620232,59.8609980568722,62.0874041995365,48.7681741457092,31.4210316057832,FALSE
DHX33,701.977540627625,697.901904846042,737.361647742354,599.839509498985,457.889211246517,FALSE
MEOX1,55.724550252383,45.3827501479428,27.2986249662098,31.759811803388,10.6218116876805,FALSE
LIG3,347.68657861597,324.463268952529,316.790676726492,246.065307338347,275.85925190694,FALSE
RPAP3,1628.16409177139,1680.42493864497,1467.92510162617,1493.34615438692,1107.99651547098,FALSE
ENSG00000005189_protein_coding,52.9908216161925,37.3947473592768,29.7835410467979,36.2953739317159,26.2206361717976,FALSE
CIAPIN1,202.252322272134,204.144133254472,178.256955479802,215.450232596667,130.235512818164,FALSE
SPPL2B,77.5943740611556,86.8204834500276,87.557738739624,127.006685218184,78.2273191638699,FALSE
FAM214B,30.0274863560412,32.4022430194267,8.04040443632226,19.2870267661473,21.0204552697655,FALSE
COPZ2,3.78329853829677,3.44532536151554,1.20638564788369,3.41277416205852,1,FALSE
PRKAR2B,2.68968268844797,2.94602120826192,0.585903695934914,2.27897912955472,1,FALSE
MSL3,312.148132929558,335.446758366482,340.397319374954,297.090432225768,307.064378193276,FALSE
CREBBP,1256.37728291058,1257.56060486252,1190.23644207318,825.483953837454,941.569032187866,FALSE
PON1,8.70425079324966,3.94462178843697,3.07028853412098,5.6804565938339,5.4256168370022,FALSE
GCFC2,375.570589746045,364.902479906335,359.034142474073,553.349950670918,411.081497763811,FALSE
MLL5,448.83446183304,365.401729423176,320.518041359877,538.609358853477,764.739837255651,FALSE
RHBDD2,192.410906167795,184.174151689597,154.029083962411,102.061070501455,52.223513694957,FALSE
IBTK,596.45569588043,646.479205249415,556.5844659524,526.136550395177,463.090068546257,FALSE
ZNF195,143.75056981066,160.709422958123,204.969736371487,246.065307338347,125.034678655622,FALSE
MYCBP2,429.151630559997,478.232119758717,462.157896470079,495.521475099773,463.090068546257,FALSE
FBXL3,454.848660273477,501.696846866753,438.551254045461,255.136440627127,296.662668750742,FALSE
PDK2,15.2652935711837,14.4291775984728,13.0103129968973,13.6175925915457,1,FALSE
ITGA3,393.613185145676,427.308669352379,369.595008881995,556.751625706161,234.252428910678,FALSE
ZFX,792.73726189128,679.928922467365,721.209734612414,859.500704265301,1243.21884814327,FALSE
LAMP2,265.674780571248,279.530812065679,311.199629772816,276.68038223364,114.633017093885,FALSE
GGNBP2,1089.61996413628,1074.83528460088,1132.46229140644,1193.99875031492,1180.8085405335,FALSE
ITGA2B,13.0782895766548,9.43660873823229,11.1466058826923,3.41277416205852,5.4256168370022,FALSE
ASB4,5.97042870004762,4.94319507357006,1,2.27897912955472,1,FALSE
GDE1,455.395405586154,500.698347841317,436.066344314949,390.069549252421,203.047325308556,FALSE
C19orf60,54.631058822798,72.8414921159733,72.6482754689265,46.5003919617142,5.4256168370022,FALSE
